ID,name,location,date,source,x,y,notes,top,bottom,clay,silt,sand,particle_density,bulk_density,FC,PWP,FastDP,SlowDP,total_porosity,dispertion_ratio,electric_conductivity,hydraulic_conductivity,infiltration_velocity,pH,organic_matter,N,P,K,MWDV
1,AGD,NA,NA,CIREN,-71.15112585,-33.56805917,NA,0,19,30.5,55.4,14.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,AGD,NA,NA,CIREN,-71.15112585,-33.56805917,NA,19,46,39,49.9,11.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,AGD,NA,NA,CIREN,-71.15112585,-33.56805917,NA,46,70,36,46.9,17.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,AGD,NA,NA,CIREN,-71.15112585,-33.56805917,NA,70,85,22.5,41.9,35.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,AGF,NA,NA,CIREN,-72.25018236,-38.52993579,NA,0,16,37.7,42.3,19.9,-999,0.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,AGF,NA,NA,CIREN,-72.25018236,-38.52993579,NA,16,53,42.7,35.8,21.5,-999,1.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,AGF,NA,NA,CIREN,-72.25018236,-38.52993579,NA,53,75,33.4,40.1,26.5,-999,1.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,AGF,NA,NA,CIREN,-72.25018236,-38.52993579,NA,75,100,26.1,39.4,34.5,-999,0.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,AIT,NA,NA,CIREN,-73.61357217,-43.05810882,NA,0,9,11,4.6,84.5,-999,0.57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,AIT,NA,NA,CIREN,-73.61357217,-43.05810882,NA,9,23,13,14.6,72.5,-999,0.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,AIT,NA,NA,CIREN,-73.61357217,-43.05810882,NA,23,40,5,0.6,94.5,-999,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,AIT,NA,NA,CIREN,-73.61357217,-43.05810882,NA,40,79,3.7,1.6,94.7,-999,0.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3,AIT,NA,NA,CIREN,-73.61357217,-43.05810882,NA,79,110,3.7,2,94.3,-999,0.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,AJL,NA,NA,CIREN,-71.60708299,-34.7156033,NA,0,20,27.2,28.7,44.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,AJL,NA,NA,CIREN,-71.60708299,-34.7156033,NA,20,32,18.4,32.1,49.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,AJL,NA,NA,CIREN,-71.60708299,-34.7156033,NA,32,48,18,26.5,55.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,AJL,NA,NA,CIREN,-71.60708299,-34.7156033,NA,48,80,19,32.5,48.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4,AJL,NA,NA,CIREN,-71.60708299,-34.7156033,NA,80,105,21.4,34.1,44.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,0,5,0.5,21.3,78.2,-999,0.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,5,18,1.2,51.9,46.9,-999,0.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,18,32,2,19,79,-999,0.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,32,55,2.9,24.3,72.8,-999,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,55,65,1.6,10,88.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,ALC,NA,NA,CIREN,-72.92779275,-41.40870107,NA,65,86,1.5,5.6,92.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6,ALF,NA,NA,CIREN,-71.1522505,-29.93472503,NA,0,19,18.2,36.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6,ALF,NA,NA,CIREN,-71.1522505,-29.93472503,NA,19,40,9.1,32.8,58.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7,ALH,NA,NA,CIREN,-71.34349796,-34.44644428,NA,0,16,58,10.8,31.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7,ALH,NA,NA,CIREN,-71.34349796,-34.44644428,NA,16,40,59.8,10.4,29.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7,ALH,NA,NA,CIREN,-71.34349796,-34.44644428,NA,40,120,52.5,13.3,34.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8,ALT,NA,NA,CIREN,-71.8713952,-34.32295266,NA,0,18,18.9,13.47,67.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8,ALT,NA,NA,CIREN,-71.8713952,-34.32295266,NA,18,45,35.4,15.83,48.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8,ALT,NA,NA,CIREN,-71.8713952,-34.32295266,NA,50,100,48.87,15.54,35.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9,ALZ,NA,NA,CIREN,-70.49254557,-30.21453801,NA,0,40,6.3,13.2,80.5,-999,1.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9,ALZ,NA,NA,CIREN,-70.49254557,-30.21453801,NA,40,110,5.6,10,84.4,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,ANL,NA,NA,CIREN,-72.6427695,-37.84782574,NA,0,23,10.2,73.7,16.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,ANL,NA,NA,CIREN,-72.6427695,-37.84782574,NA,23,47,4.1,68.9,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,ANL,NA,NA,CIREN,-72.6427695,-37.84782574,NA,47,64,6.4,35.5,58.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,ANL,NA,NA,CIREN,-72.6427695,-37.84782574,NA,64,124,14.4,51.1,34.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10,ANL,NA,NA,CIREN,-72.6427695,-37.84782574,NA,124,140,6,40,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,ANT,NA,NA,CIREN,-71.55958701,-37.32140125,NA,0,15,2.6,27.7,69.7,-999,1.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,ANT,NA,NA,CIREN,-71.55958701,-37.32140125,NA,15,35,0.2,8,91.8,-999,1.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,ANT,NA,NA,CIREN,-71.55958701,-37.32140125,NA,35,45,0.2,1.8,98,-999,1.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,ANT,NA,NA,CIREN,-71.55958701,-37.32140125,NA,45,75,0.1,1,98.9,-999,1.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,ANV,NA,NA,CIREN,-71.04289945,-34.61548065,NA,0,16,16.5,38.8,44.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,ANV,NA,NA,CIREN,-71.04289945,-34.61548065,NA,16,35,14.6,40.1,45.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,ANV,NA,NA,CIREN,-71.04289945,-34.61548065,NA,35,50,23.9,27.9,48.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,ANV,NA,NA,CIREN,-71.04289945,-34.61548065,NA,50,70,18.2,34.2,47.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
12,ANV,NA,NA,CIREN,-71.04289945,-34.61548065,NA,70,100,13.3,31.5,55.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,0,10,44.77,33.96,21.27,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,10,22,53.68,32.29,14.04,-999,1.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,22,47,64.92,24.23,10.84,-999,1.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,47,66,70.57,18.84,10.6,-999,1.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,66,90,62.64,17.33,20.03,-999,1.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13,ARC,NA,NA,CIREN,-72.85372633,-38.75430974,NA,90,110,73.12,15.25,11.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,0,17,0,4.4,95.6,-999,1.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,17,36,0,0,100,-999,1.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,36,56,0,0.4,99.6,-999,1.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,56,80,0,0.6,99.4,-999,1.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,80,100,0,0.7,99.3,-999,1.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,ARN,NA,NA,CIREN,-72.34361976,-37.04125953,NA,100,150,0,1.4,98.6,-999,1.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
15,ART,NA,NA,CIREN,-71.20314013,-32.76641333,NA,0,23,47.5,45.1,7.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
15,ART,NA,NA,CIREN,-71.20314013,-32.76641333,NA,23,45,43.7,49.3,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
15,ART,NA,NA,CIREN,-71.20314013,-32.76641333,NA,45,74,30.6,48.5,20.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
15,ART,NA,NA,CIREN,-71.20314013,-32.76641333,NA,74,95,31.9,48.7,19.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,ATL,NA,NA,CIREN,-73.48005381,-37.6403617,NA,0,26,59,32.1,7.9,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,ATL,NA,NA,CIREN,-73.48005381,-37.6403617,NA,26,65,67,24,8.9,-999,1.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,ATL,NA,NA,CIREN,-73.48005381,-37.6403617,NA,65,115,66,25.1,8.9,-999,1.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,ATL,NA,NA,CIREN,-73.48005381,-37.6403617,NA,115,140,15.4,24.7,59.9,-999,0.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,0,18,45.8,33.8,20.4,-999,0.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,18,47,29.4,41.5,29.1,-999,0.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,47,77,11.9,38.6,49.5,-999,0.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,77,122,1.7,18.1,80.2,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,122,170,0.5,30.6,68.9,-999,0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
17,ATO,NA,NA,CIREN,-73.15033359,-40.89952413,NA,170,194,15.5,31,53.5,-999,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
18,ATV,NA,NA,CIREN,-71.10365691,-29.93893802,NA,0,19,22.5,27.6,49.9,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
18,ATV,NA,NA,CIREN,-71.10365691,-29.93893802,NA,19,36,22,29.2,48.8,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
18,ATV,NA,NA,CIREN,-71.10365691,-29.93893802,NA,36,62,31.4,14.3,54.3,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,0,17,25.3,64.7,10,-999,0.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,17,40,20.6,70.5,8.9,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,40,50,12.1,75,12.9,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,50,60,11.3,80.7,8,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,60,105,12.9,77.9,9.2,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,AYN,NA,NA,CIREN,-71.77681367,-36.43966806,NA,105,140,12.3,77.7,10,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,BAA,NA,NA,CIREN,-72.66867232,-38.99493899,NA,0,16,23.2,49.2,27.5,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,BAA,NA,NA,CIREN,-72.66867232,-38.99493899,NA,16,31,24.8,46.8,28.4,-999,0.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
20,BAA,NA,NA,CIREN,-72.66867232,-38.99493899,NA,31,40,24.8,46.8,28.4,-999,0.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,BAR,NA,NA,CIREN,-71.76752922,-34.63273706,NA,0,16,14.7,40.4,44.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,BAR,NA,NA,CIREN,-71.76752922,-34.63273706,NA,16,21,15.7,32.5,51.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,BAR,NA,NA,CIREN,-71.76752922,-34.63273706,NA,21,41,15,26.7,58.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,BAR,NA,NA,CIREN,-71.76752922,-34.63273706,NA,41,46,9.1,26.4,64.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,BAR,NA,NA,CIREN,-71.76752922,-34.63273706,NA,46,82,30.5,19.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,BDC,NA,NA,CIREN,-72.2249292,-36.48476733,NA,0,15,25,47.1,27.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,BDC,NA,NA,CIREN,-72.2249292,-36.48476733,NA,15,41,28.9,40.1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,BDC,NA,NA,CIREN,-72.2249292,-36.48476733,NA,41,62,43.5,33.5,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,BDC,NA,NA,CIREN,-72.2249292,-36.48476733,NA,62,68,38.1,32.6,29.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
23,BHM,NA,NA,CIREN,-73.74758302,-40.60982964,NA,0,6,34.5,17.3,48.2,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
23,BHM,NA,NA,CIREN,-73.74758302,-40.60982964,NA,6,22,42.5,15.3,42.2,-999,1.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
23,BHM,NA,NA,CIREN,-73.74758302,-40.60982964,NA,22,44,47.2,14.6,38.2,-999,1.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
23,BHM,NA,NA,CIREN,-73.74758302,-40.60982964,NA,44,82,42.9,16.9,40.2,-999,1.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
23,BHM,NA,NA,CIREN,-73.74758302,-40.60982964,NA,82,100,43.2,20.6,36.2,-999,1.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,BJS,NA,NA,CIREN,-70.9733392,-34.83210751,NA,0,10,19.8,55.8,24.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,BJS,NA,NA,CIREN,-70.9733392,-34.83210751,NA,10,30,19.6,48.6,31.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,BJS,NA,NA,CIREN,-70.9733392,-34.83210751,NA,30,46,18,38.8,43.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,BJS,NA,NA,CIREN,-70.9733392,-34.83210751,NA,46,70,17.8,39.7,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,BJS,NA,NA,CIREN,-70.9733392,-34.83210751,NA,70,94,16.6,37.7,45.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
25,BNS,NA,NA,CIREN,-72.3087817,-36.80166133,NA,0,17,29.2,41.9,28.9,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
25,BNS,NA,NA,CIREN,-72.3087817,-36.80166133,NA,17,32,44.8,32.3,22.9,-999,1.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
25,BNS,NA,NA,CIREN,-72.3087817,-36.80166133,NA,32,65,28.2,31,40.8,-999,1.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
25,BNS,NA,NA,CIREN,-72.3087817,-36.80166133,NA,65,72,15.7,38.6,45.7,-999,1.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,BOC,NA,NA,CIREN,-71.61333903,-33.34008797,NA,0,31,9.8,16.3,73.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,BOC,NA,NA,CIREN,-71.61333903,-33.34008797,NA,31,55,8.4,11.6,79.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,BOC,NA,NA,CIREN,-71.61333903,-33.34008797,NA,55,120,7.7,11.3,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,BPR,NA,NA,CIREN,-72.7780099,-36.07813227,NA,0,20,17.7,56.4,25.9,-999,1.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,BPR,NA,NA,CIREN,-72.7780099,-36.07813227,NA,20,54,13.7,48.7,37.6,-999,1.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,BPR,NA,NA,CIREN,-72.7780099,-36.07813227,NA,54,90,14.5,47.4,38.1,-999,1.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,BPR,NA,NA,CIREN,-72.7780099,-36.07813227,NA,90,120,18.3,58.3,23.5,-999,0.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
28,BRA,NA,NA,CIREN,-71.22874515,-35.4794716,NA,0,17,24.7,34.5,40.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
28,BRA,NA,NA,CIREN,-71.22874515,-35.4794716,NA,17,48,22.3,29.5,48.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
28,BRA,NA,NA,CIREN,-71.22874515,-35.4794716,NA,48,82,21.5,36.9,41.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
28,BRA,NA,NA,CIREN,-71.22874515,-35.4794716,NA,82,120,25.4,32.3,42.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,0,16,30.3,22.7,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,16,36,34.9,20.2,44.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,36,52,43.3,20.4,36.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,52,71,30.7,39.7,29.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,71,95,20.8,41.4,37.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,BRL,NA,NA,CIREN,-71.26734739,-30.09517339,NA,95,125,27.6,36.5,35.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,BTC,NA,NA,CIREN,-70.8040128,-33.24354792,NA,0,5,36.4,48.6,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,BTC,NA,NA,CIREN,-70.8040128,-33.24354792,NA,5,24,45.1,42.9,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,BTC,NA,NA,CIREN,-70.8040128,-33.24354792,NA,24,51,47.5,47.8,4.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,BTC,NA,NA,CIREN,-70.8040128,-33.24354792,NA,51,63,26.3,58.5,15.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,BTC,NA,NA,CIREN,-70.8040128,-33.24354792,NA,63,90,8.5,36.3,55.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31,CAA,NA,NA,CIREN,-71.04671782,-31.79538477,NA,0,20,11.6,26.8,61.6,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31,CAA,NA,NA,CIREN,-71.04671782,-31.79538477,NA,20,52,13.7,26.3,60,-999,1.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,CAB,NA,NA,CIREN,-72.56932765,-37.119555,NA,0,13,36,19.2,44.8,-999,1.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,CAB,NA,NA,CIREN,-72.56932765,-37.119555,NA,13,27,30,33.6,36.4,-999,1.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,CAB,NA,NA,CIREN,-72.56932765,-37.119555,NA,27,46,43.4,26,30.6,-999,1.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,CAB,NA,NA,CIREN,-72.56932765,-37.119555,NA,46,67,36,17.6,46.4,-999,1.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
